4995570,1165,179
4995580,56,156
4995580,127,549
4995580,1087,64
4995580,1815,391
4995580,1833,834
4995580,1865,196
4995590,32,22
4995590,72,565
4995590,345,125
4995590,477,869
4995590,1347,629
4995590,1587,781
4995600,451,98
4995600,944,80
4995600,1316,6
4995600,1517,294
4995610,164,95
4995610,363,450
4995610,1245,763
4995620,315,348
4995620,508,392
4995620,1336,402
4995620,1816,378
4995620,1920,244
4995630,489,968
4995630,992,581
4995630,1044,559
4995630,1624,163
4995630,1837,18
4995640,339,80
4995640,646,942
4995640,1493,306
4995640,1713,114
4995640,1866,49
4995640,1905,15
4995650,303,296
4995650,624,238
4995650,1781,214
4995660,111,465
4995660,291,876
4995660,328,413
4995660,1353,549
4995660,1620,137
4995670,329,801
4995670,624,567
4995670,960,248
4995670,981,428
4995670,1159,954
4995670,1389,203
4995680,263,80
4995680,284,567
4995680,740,743
4995680,897,150
4995680,1230,233
4995680,1526,468
4995680,1563,77
4995690,544,415
4995690,552,294
4995690,1047,146
4995690,1145,765
4995700,200,60
4995700,878,239
4995700,1552,46
4995700,1692,476
4995710,546,790
4995710,829,286
4995730,1167,690
4995730,1312,36
4995730,1367,466
4995730,1598,499
4995730,1684,549
4995730,1698,297
4995740,36,791
4995740,362,741
4995740,926,608
4995740,1666,932
4995740,1667,218
4995750,7,499
4995750,1122,38
4995750,1456,317
4995750,1479,417
4995750,1675,241
4995750,1705,849
4995750,1999,404
4995760,1734,125
4995760,1820,256
4995760,1919,561
4995760,1948,516
4995760,1963,826
4995770,546,112
4995770,788,333
4995770,1011,599
4995780,569,320
4995780,1426,972
4995790,280,800
4995790,1534,220
4995800,1681,591
4995800,1971,270
4995810,898,330
4995820,83,104
4995820,363,16
4995820,529,792
4995820,1511,81
4995830,148,432
4995830,219,646
4995830,452,620
4995830,518,254
4995830,519,337
4995840,483,788
4995840,525,441
4995840,575,424
4995840,780,433
4995850,700,984
4995850,1228,691
4995850,1767,909
4995860,70,401
4995860,852,477
4995870,96,659
4995870,112,679
4995880,583,390
4995880,698,50
4995880,727,456
4995880,813,14
4995880,1774,180
4995890,19,686
4995890,647,446
4995890,721,144
4995890,1018,155
4995900,719,621
4995900,1593,149
4995910,11,911
4995910,749,350
4995920,204,810
4995920,537,922
4995920,880,134
4995920,993,917
4995920,1026,474
4995920,1229,874
4995920,1419,381
4995920,1558,922
4995930,761,90
4995930,999,383
4995930,1998,237
4995940,181,976
4995940,1160,981
4995940,1493,523
4995940,1591,425
4995940,1763,186
4995950,199,186
4995950,1040,241
4995960,425,924
4995960,563,351
4995960,608,517
4995960,792,974
4995960,1017,478
4995960,1156,964
4995960,1503,25
4995960,1958,679
4995970,509,961
4995970,881,530
4995970,1079,133
4995970,1738,912
4995970,1801,939
4995980,18,676
4995980,444,212
4995980,925,163
4995980,1071,588
4995980,1128,331
4995980,1813,362
4995990,325,974
4995990,541,72
4996000,26,98
4996000,134,919
4996000,363,895
4996000,900,225
4996000,1299,611
4996000,1350,654
4996000,1686,92
4996000,1814,718
4996010,180,500
4996010,295,284
4996010,364,914
4996010,817,258
4996010,1827,67
4996020,520,379
4996020,540,50
4996020,730,606
4996020,1330,162
4996020,1551,797
4996020,1580,750
4996020,1654,469
4996030,55,377
4996030,630,873
4996030,1620,687
4996050,807,542
4996050,1121,202
4996050,1156,773
4996050,1473,816
4996060,299,901
4996060,1818,946
4996070,96,32
4996070,451,329
4996070,835,850
4996070,877,767
4996080,1014,763
4996090,27,623
4996090,285,840
4996090,1650,697
4996090,1905,993
4996100,133,593
4996100,621,255
4996100,995,943
4996100,1028,719
4996100,1358,442
4996100,1799,278
4996100,1949,209
4996110,147,169
4996110,479,46
4996110,653,506
4996110,1668,628
4996120,924,370
4996120,1805,41
4996120,1940,845
4996130,1408,52
4996130,1870,142
4996140,2,922
4996140,121,751
4996140,842,994
4996140,900,259
4996140,1602,565
4996150,1456,82
4996150,1477,878
4996150,1534,282
4996160,76,551
4996160,375,460
4996160,595,62
4996160,598,536
4996170,394,658
4996170,946,51
4996170,1372,639
4996170,1631,97
4996170,1693,654
4996170,1729,306
4996170,1845,601
4996180,32,911
4996180,611,649
4996180,1625,292
4996180,1829,184
4996190,251,679
4996190,820,544
4996190,1030,122
4996190,1848,235
4996190,1956,987
4996190,1985,140
4996200,597,489
4996200,1848,149
4996210,15,527
4996210,119,48
4996210,570,314
4996210,993,782
4996210,1108,320
4996210,1179,423
4996210,1534,957
4996210,1716,789
4996210,1971,370
4996220,1450,244
4996220,1966,727
4996220,1987,863
4996230,214,853
4996230,448,982
4996230,885,561
4996230,1469,719
4996230,1940,218
4996230,1971,869
4996230,1992,816
4996240,137,652
4996240,937,518
4996240,1389,530
4996240,1784,98
4996250,514,722
4996260,357,133
4996260,427,233
4996260,510,440
4996260,1751,912
4996270,191,513
4996270,1028,837
4996270,1486,455
4996270,1993,804
4996280,10,928
4996280,938,17
4996280,1142,230
4996280,1464,562
4996280,1581,420
4996280,1618,694
4996290,47,510
4996290,252,748
4996290,524,939
4996290,942,586
4996290,1598,86
4996290,1961,989
4996300,153,691
4996300,220,473
4996300,298,253
4996300,423,250
4996300,1378,869
4996310,1072,688
4996310,1786,117
4996320,62,521
4996320,111,623
4996320,399,260
4996320,1653,750
4996330,64,88
4996330,1481,167
4996330,1615,775
4996330,1974,535
4996340,385,885
4996340,675,845
4996340,1648,609
4996340,1735,353
4996340,1981,784
4996350,978,322
4996350,1025,18
4996350,1439,933
4996350,1609,627
4996350,1632,582
4996360,257,457
4996360,382,488
4996360,1047,69
4996360,1791,703
4996370,215,472
4996370,800,157
4996370,1092,793
4996370,1102,616
4996370,1640,352
4996370,1776,364
4996380,12,497
4996380,98,459
4996380,115,582
4996380,502,974
4996380,514,15
4996380,760,748
4996380,1394,15
4996380,1725,459
4996380,1989,148
4996390,616,894
4996390,853,710
4996390,1231,464
4996390,1992,376
4996400,117,474
4996400,297,894
4996400,513,365
4996400,630,144
4996400,1178,546
4996400,1579,299
4996400,1631,660
4996400,1652,929
4996410,542,738
4996410,764,46
4996410,904,248
4996410,1430,265
4996410,1642,126
4996420,735,76
4996420,1048,558
4996420,1757,622
4996420,1778,642
4996430,163,360
4996430,312,654
4996430,463,866
4996430,1431,994
4996430,1436,16
4996430,1752,639
4996440,107,487
4996440,628,702
4996440,835,16
4996440,1217,488
4996440,1377,722
4996450,478,382
4996450,661,322
4996450,1059,406
4996450,1211,110
4996460,828,898
4996470,229,756
4996470,1332,133
4996470,1887,733
4996480,261,96
4996480,373,340
4996480,655,652
4996490,136,409
4996490,954,594
4996490,1491,187
4996490,1589,376
4996490,2000,832
4996500,307,81
4996500,433,824
4996500,522,416
4996500,636,421
4996500,755,663
4996510,1530,42
4996520,51,92
4996520,64,4
4996520,217,629
4996520,314,470
4996520,506,315
4996520,786,705
4996520,918,728
4996520,1955,197
4996530,49,863
4996530,258,42
4996530,612,824
4996530,1922,9
4996540,344,646
4996550,337,9
4996550,787,753
4996550,1878,559
4996570,422,399
4996570,799,780
4996570,995,635
4996580,410,723
4996580,686,600
4996580,1095,486
4996580,1865,613
4996580,1906,353
4996590,349,45
4996590,637,838
4996590,723,310
4996590,1220,226
4996590,1684,324
4996600,26,619
4996600,534,689
4996600,1192,385
4996600,1364,149
4996610,350,8
4996610,819,16
4996620,1302,237
4996630,795,235
4996630,825,916
4996630,845,176
4996630,860,191
4996630,1212,689
4996630,1346,869
4996640,74,546
4996640,339,362
4996640,517,570
4996640,1491,798
4996650,1150,709
4996650,1398,414
4996650,1845,197
4996660,198,865
4996660,604,792
4996660,1376,785
4996660,1466,228
4996660,1776,526
4996670,892,905
4996670,1184,173
4996670,1380,191
4996670,1394,26
4996670,1583,508
4996670,1923,796
4996670,1993,275
4996680,216,387
4996680,264,4
4996680,570,341
4996680,808,676
4996680,1058,802
4996680,1230,764
4996680,1777,140
4996690,350,781
4996690,637,33
4996690,1240,2
4996700,71,747
4996700,148,775
4996700,958,131
4996700,1135,334
4996700,1379,285
4996700,1586,70
4996710,580,163
4996710,685,799
4996710,704,88
4996710,718,890
4996710,846,573
4996710,1636,776
4996710,1673,716
4996720,526,571
4996720,704,260
4996720,1115,676
4996720,1668,774
4996720,1851,484
4996730,107,48
4996730,565,597
4996730,596,380
4996730,1365,429
4996730,1565,86
4996730,1574,69
4996730,1631,841
4996730,1901,139
4996740,269,762
4996740,688,648
4996740,968,277
4996740,1040,133
4996750,845,231
4996750,879,899
4996750,1893,311
4996750,1985,258
4996760,495,881
4996760,588,768
4996760,1013,753
4996770,1955,744
4996780,1269,127
4996790,169,583
4996790,358,700
4996790,801,231
4996790,946,911
4996790,1541,887
4996800,484,383
4996800,872,169
4996800,1146,809
4996800,1267,655
4996810,141,945
4996810,497,358
4996810,1186,789
4996810,1297,921
4996810,1384,284
4996810,1759,845
4996810,1872,825
4996820,358,332
4996820,399,978
4996820,688,996
4996820,949,523
4996830,211,659
4996830,948,806
4996830,1391,45
4996830,1658,805
4996830,1901,657
4996840,648,650
4996850,222,483
4996850,326,868
4996850,1038,15
4996850,1343,708
4996860,1432,184
4996870,233,234
4996870,266,28
4996870,856,121
4996870,857,473
4996870,997,93
4996870,1268,893
4996870,1414,39
4996870,1890,158
4996880,73,353
4996880,400,207
4996880,515,322
4996880,930,652
4996880,1154,831
4996880,1353,814
4996880,1483,596
4996880,1544,40
4996880,1740,556
4996890,36,76
4996890,402,398
4996890,709,731
4996890,790,347
4996890,1904,711
4996900,259,896
4996900,1712,955
4996910,94,510
4996910,112,614
4996910,337,239
4996910,1155,130
4996910,1887,174
4996920,350,72
4996920,678,274
4996920,1075,671
4996920,1898,135
4996930,134,350
4996930,467,739
4996930,1588,417
4996930,1782,519
4996940,190,710
4996940,1203,265
4996940,1632,362
4996950,20,719
4996950,360,367
4996950,1019,308
4996950,1197,220
4996960,338,406
4996960,733,151
4996960,945,398
4996970,792,527
4996970,800,981
4996980,65,398
4996980,119,457
4996980,155,216
4996980,632,204
4996980,680,128
4996980,1370,321
4996980,1679,368
4996980,1800,395
4996990,90,768
4996990,196,296
4996990,434,618
4996990,913,650
4996990,1009,323
4996990,1216,898
4996990,1267,347
4996990,1843,140
4997000,930,300
4997000,1484,588
4997000,1670,512
4997010,46,718
4997010,696,779
4997010,942,102
4997010,1775,443
4997020,1163,842
4997020,1245,428
4997020,1434,348
4997020,1552,807
4997020,1831,390
4997030,613,659
4997030,1056,76
4997030,1332,265
4997040,181,614
4997040,417,957
4997040,496,625
4997050,509,751
4997050,543,496
4997050,559,167
4997050,1671,142
4997060,123,340
4997060,331,846
4997060,1036,133
4997070,172,451
4997070,279,536
4997070,388,464
4997070,510,185
4997070,517,210
4997070,1062,50
4997080,174,690
4997080,349,489
4997080,606,436
4997080,725,112
4997080,1599,927
4997090,492,941
4997090,1191,202
4997100,1015,412
4997100,1306,158
4997100,1580,681
4997100,1930,874
4997100,1954,146
4997110,1789,179
4997120,312,421
4997120,965,181
4997130,1033,347
4997130,1234,298
4997130,1528,800
4997130,1798,410
4997140,120,821
4997140,611,858
4997140,1649,716
4997140,1670,310
4997140,1803,794
4997150,349,741
4997150,382,988
4997150,1146,423
4997150,1249,192
4997150,1661,722
4997150,1845,832
4997150,1852,202
4997150,1894,354
4997160,43,140
4997160,204,887
4997160,1321,669
4997170,293,743
4997170,418,384
4997170,494,524
4997170,680,342
4997170,1067,395
4997170,1201,167
4997170,1550,693
4997170,1710,959
4997170,1863,857
4997170,1866,311
4997180,983,812
4997180,1404,831
4997180,1451,765
4997180,1472,912
4997190,6,721
4997190,531,695
4997190,933,36
4997190,982,766
4997190,987,201
4997190,1424,511
4997190,1433,705
4997200,271,355
4997200,349,196
4997200,631,478
4997200,812,872
4997200,1251,222
4997210,316,431
4997210,1059,821
4997210,1225,578
4997220,271,943
4997220,344,676
4997220,502,221
4997220,975,142
4997220,1052,235
4997220,1808,271
4997230,337,755
4997230,905,914
4997230,1851,656
4997240,176,200
4997240,268,854
4997240,519,398
4997240,915,144
4997240,1149,783
4997240,1830,747
4997240,1912,35
4997250,329,456
4997250,391,149
4997250,492,284
4997250,502,206
4997260,218,276
4997260,266,653
4997260,390,533
4997260,1084,658
4997260,1497,54
4997270,93,733
4997270,789,648
4997270,1077,196
4997270,1201,439
4997270,1797,376
4997270,1858,896
4997280,234,579
4997280,435,685
4997280,507,680
4997280,1387,812
4997280,1533,628
4997280,1587,888
4997290,170,310
4997290,880,790
4997290,1139,353
4997290,1231,507
4997290,1965,224
4997300,162,819
4997300,764,278
4997300,1316,605
4997310,1786,19
4997320,813,657
4997320,990,460
4997320,1048,503
4997330,492,656
4997330,690,595
4997330,699,40
4997330,1581,611
4997340,83,770
4997340,486,116
4997340,908,996
4997340,996,790
4997340,1435,718
4997340,1470,499
4997340,1671,902
4997350,269,235
4997350,1106,921
4997350,1355,968
4997350,1373,518
4997350,1404,734
4997350,1626,165
4997360,321,367
4997360,853,29
4997360,946,725
4997370,230,331
4997370,1267,351
4997370,1575,827
4997370,1991,145
4997380,7,516
4997380,533,219
4997380,1436,646
4997380,1646,478
4997380,1667,813
4997380,1881,587
4997390,103,43
4997390,1480,7
4997390,1810,766
4997400,1301,694
4997410,5,566
4997410,76,318
4997410,192,373
4997410,1158,451
4997410,1214,966
4997410,1481,74
4997410,1551,94
4997420,134,633
4997420,375,537
4997420,472,36
4997420,1630,105
4997420,1661,952
4997420,1776,997
4997420,1948,318
4997430,665,109
4997430,1061,363
4997430,1202,199
4997430,1209,442
4997430,1262,988
4997440,229,235
4997440,388,521
4997440,565,9
4997440,1088,855
4997440,1173,8
4997440,1693,384
4997440,1792,664
4997450,413,304
4997450,1182,467
4997450,1492,879
4997450,1950,988
4997460,54,788
4997460,302,222
4997460,845,890
4997460,871,476
4997460,1839,301
4997460,1936,838
4997470,163,798
4997470,978,519
4997480,275,903
4997480,1816,418
4997500,1830,410
4997500,1905,221
4997510,412,670
4997510,549,305
4997510,1009,632
4997510,1224,127
4997510,1881,443
4997510,1935,615
4997520,17,747
4997520,220,417
4997520,337,384
4997520,614,974
4997520,746,832
4997520,1865,77
4997530,306,497
4997530,959,781
4997530,989,27
4997540,95,422
4997540,1319,268
4997550,766,136
4997550,1438,144
4997550,1589,62
4997550,1623,614
4997560,382,592
4997560,774,139
4997560,1364,786
4997560,1709,532
4997570,387,773
4997570,1136,120
4997570,1707,479
4997570,1766,993
4997580,569,476
4997580,848,806
4997580,1222,879
4997580,1319,902
4997580,1343,370
4997590,560,657
4997590,1049,486
4997590,1668,903
4997600,148,643
4997600,193,676
4997600,230,720
4997600,243,387
4997600,1209,498
4997610,344,258
4997610,1123,902
4997610,1552,324
4997620,498,212
4997630,471,178
4997630,932,232
4997630,1015,90
4997630,1388,253
4997630,1509,133
4997640,491,366
4997640,536,36
4997640,967,134
4997640,1021,732
4997640,1122,402
4997650,1098,467
4997650,1882,524
4997660,335,477
4997660,999,175
4997660,1500,818
4997660,1566,827
4997660,1736,110
4997660,1779,945
4997660,1790,752
4997660,1976,253
4997670,50,406
4997670,630,670
4997670,778,94
4997670,1386,913
4997670,1520,411
4997680,117,945
4997680,168,816
4997680,306,390
4997680,1576,871
4997680,1952,43
4997690,154,964
4997690,195,101
4997690,412,88
4997690,1718,946
4997700,173,858
4997700,204,632
4997700,318,545
4997700,452,653
4997700,638,693
4997700,849,861
4997700,952,779
4997700,1860,413
4997710,235,303
4997710,584,91
4997710,746,97
4997720,18,262
4997720,1621,568
4997720,1834,979
4997730,238,550
4997730,1783,658
4997740,91,377
4997740,1539,914
4997750,40,773
4997750,44,38
4997750,55,319
4997750,172,841
4997750,287,618
4997750,387,333
4997750,825,777
4997750,1997,197
4997760,60,966
4997760,165,156
4997760,193,153
4997760,606,264
4997760,1589,147
4997760,1601,765
4997770,7,251
4997770,810,793
4997780,112,785
4997780,442,440
4997780,875,41
4997780,1226,833
4997780,1237,844
4997780,1682,61
4997780,1950,914
4997790,12,894
4997790,301,871
4997790,1106,786
4997790,1330,173
4997800,224,217
4997800,605,847
4997800,1042,596
4997800,1150,745
4997800,1191,441
4997800,1259,321
4997810,377,316
4997810,486,502
4997810,1040,634
4997820,423,395
4997820,1420,73
4997820,1890,393
4997820,1896,537
4997830,1862,266
4997830,1872,144
4997840,669,796
4997840,1387,285
4997840,1442,254
4997850,475,382
4997850,945,393
4997850,1295,815
4997860,1067,734
4997860,1389,700
4997870,311,222
4997870,440,457
4997870,848,347
4997870,1010,755
4997870,1353,896
4997870,1737,248
4997880,96,261
4997880,492,8
4997880,579,23
4997880,1958,543
4997890,514,816
4997890,654,833
4997890,715,718
4997890,941,604
4997890,1586,736
4997900,292,493
4997900,360,214
4997900,1092,719
4997900,1387,47
4997910,149,392
4997910,224,975
4997910,643,286
4997910,1201,955
4997910,1479,872
4997910,1735,631
4997920,271,552
4997920,939,418
4997920,1259,399
4997930,854,122
4997930,951,275
4997940,413,485
4997940,1691,637
4997950,124,270
4997950,129,81
4997950,316,314
4997950,515,585
4997950,519,118
4997950,779,853
4997950,781,666
4997950,888,359
4997950,1080,247
4997950,1791,872
4997950,1946,917
4997960,301,57
4997960,566,680
4997970,495,354
4997970,517,955
4997980,165,757
4997980,355,598
4997980,942,503
4998000,380,610
4998000,805,935
4998000,962,158
4998000,1636,819
4998000,1734,44
4998010,56,872
4998010,68,59
4998010,631,186
4998010,743,592
4998010,1743,653
4998020,356,144
4998020,975,466
4998020,998,646
4998020,1371,287
4998020,1481,471
4998020,1588,858
4998020,1790,656
4998020,1861,850
4998030,295,841
4998030,1025,749
4998030,1037,958
4998030,1415,181
4998030,1671,728
4998030,1712,128
4998030,1929,289
4998040,21,974
4998050,142,730
4998050,827,169
4998060,170,958
4998060,336,131
4998060,476,51
4998060,593,709
4998060,624,272
4998060,714,42
4998060,1564,602
4998060,1742,474
4998070,65,275
4998070,1808,381
4998080,81,847
4998080,600,242
4998080,1634,639
4998090,476,930
4998090,563,728
4998090,802,67
4998090,1993,799
4998100,231,967
4998100,1447,475
4998110,41,193
4998110,772,331
4998110,800,393
4998110,987,51
4998110,1580,705
4998120,674,700
4998120,890,692
4998120,1763,270
4998120,1998,104
4998130,238,165
4998130,442,898
4998130,458,688
4998130,724,114
4998130,1231,960
4998130,1631,663
4998130,1804,99
4998140,1830,169
4998150,228,874
4998150,391,393
4998150,1320,391
4998160,395,193
4998160,835,378
4998160,1156,526
4998160,1688,79
4998170,295,165
4998170,446,989
4998170,614,400
4998170,1085,183
4998180,272,981
4998180,607,984
4998180,1519,452
4998180,1713,3
4998190,460,280
4998190,1061,790
4998200,474,940
4998200,551,916
4998200,975,998
4998200,1928,987
4998210,89,453
4998210,509,517
4998220,47,68
4998220,415,962
4998220,444,975
4998220,1285,224
4998220,1471,791
4998230,112,842
4998230,1283,946
4998230,1465,790
4998230,1566,657
4998230,1681,625
4998230,1893,449
4998240,858,438
4998240,1275,423
4998240,1812,398
4998250,259,895
4998250,340,996
4998250,1449,498
4998250,1513,647
4998250,1702,955
4998250,1926,245
4998260,379,636
4998260,779,658
4998260,1512,598
4998260,1826,621
4998270,1078,75
4998270,1108,487
4998270,1672,319
4998270,1685,114
4998270,1730,919
4998280,389,742
4998280,942,483
4998280,1256,402
4998280,1535,425
4998280,1808,234
4998290,633,84
4998290,651,819
4998290,717,273
4998290,964,254
4998290,1529,771
4998300,251,661
4998300,694,594
4998300,988,968
4998300,1315,104
4998300,1720,530
4998310,84,552
4998310,810,454
4998310,815,108
4998310,1673,287
4998320,275,871
4998320,602,381
4998320,1928,865
4998330,86,783
4998330,680,827
4998330,1643,400
4998340,98,814
4998340,642,759
4998340,758,351
4998340,795,433
4998340,944,183
4998340,1060,719
4998340,1190,657
4998350,999,858
4998350,1317,791
4998350,1372,464
4998360,20,113
4998360,1457,378
4998360,1604,273
4998360,1647,309
4998360,1863,593
4998370,963,416
4998370,1435,839
4998370,1469,650
4998380,108,947
4998380,375,577
4998380,1243,552
4998380,1831,691
4998390,14,107
4998390,123,238
4998390,702,981
4998390,1265,184
4998390,1459,322
4998390,1856,343
4998400,799,963
4998400,1061,966
4998400,1409,43
4998400,1417,974
4998400,1650,143
4998410,431,227
4998410,483,753
4998410,1022,998
4998410,1481,623
4998410,1520,553
4998420,16,643
4998420,190,212
4998420,353,235
4998420,380,679
4998420,1030,636
4998420,1626,34
4998430,548,240
4998440,342,138
4998440,541,124
4998440,876,779
4998440,1113,291
4998440,1397,561
4998440,1710,859
4998440,1783,77
4998450,243,690
4998450,473,530
4998450,839,718
4998460,601,952
4998460,1235,384
4998460,1335,307
4998460,1779,322
4998470,225,496
4998470,958,960
4998470,1135,996
4998470,1196,298
4998470,1408,773
4998470,1734,917
4998470,1913,32
4998480,56,332
4998480,798,641
4998480,1524,256
4998480,1785,200
4998490,1417,617
4998500,1045,408
4998500,1062,911
4998500,1313,530
4998510,1521,939
4998510,1873,617
4998520,135,559
4998520,969,26
4998520,1086,769
4998520,1131,983
4998520,1652,574
4998530,582,162
4998530,715,100
4998530,1164,521
4998530,1384,547
4998540,76,580
4998540,143,670
4998540,520,657
4998540,1219,164
4998540,1482,269
4998540,1565,334
4998540,1951,183
4998550,118,145
4998550,982,712
4998550,1270,696
4998550,1987,806
4998560,112,392
4998560,602,107
4998560,928,279
4998560,1853,504
4998570,1856,93
4998580,380,152
4998580,568,90
4998580,727,822
4998590,265,693
4998590,313,175
4998590,946,521
4998590,1612,745
4998590,1721,811
4998600,687,612
4998600,838,168
4998610,852,284
4998610,1294,152
4998610,1509,828
4998610,1648,294
4998620,4,884
4998620,436,910
4998620,931,460
4998620,943,129
4998620,1194,744
4998630,441,899
4998630,1558,678
4998640,223,537
4998640,335,955
4998650,264,300
4998650,609,449
4998650,633,9
4998650,1013,948
4998650,1489,854
4998660,491,163
4998660,659,949
4998660,1391,488
4998660,1506,212
4998660,1837,693
4998670,68,343
4998670,405,634
4998670,713,32
4998670,838,507
4998670,1107,913
4998670,1141,712
4998670,1644,679
4998670,1680,221
4998680,420,178
4998680,1258,843
4998680,1398,64
4998680,1622,466
4998680,1836,561
4998690,147,521
4998690,459,764
4998690,461,715
4998690,673,283
4998690,872,463
4998690,1273,896
4998690,1365,828
4998700,237,642
4998700,855,208
4998700,1598,270
4998700,1728,959
4998700,1800,18
4998710,507,253
4998710,1269,720
4998710,1959,593
4998720,117,249
4998720,623,124
4998720,807,952
4998720,1009,47
4998730,56,807
4998730,396,627
4998730,459,748
4998730,569,344
4998730,1871,990
4998740,162,215
4998740,176,574
4998740,573,300
4998740,1260,395
4998740,1283,414
4998740,1349,278
4998740,1482,141
4998740,1535,46
4998740,1727,658
4998750,128,857
4998750,464,858
4998750,989,769
4998750,1410,54
4998760,305,113
4998760,409,587
4998760,410,243
4998760,1338,140
4998770,322,684
4998770,366,271
4998770,1326,249
4998780,218,531
4998780,989,169
4998780,1569,63
4998790,543,897
4998790,1189,313
4998800,574,889
4998800,775,604
4998800,898,71
4998800,985,240
4998800,1047,72
4998800,1979,756
4998810,422,559
4998810,833,265
4998810,1187,233
4998810,1496,75
4998810,1926,963
4998820,40,240
4998820,717,238
4998820,721,798
4998830,123,920
4998830,427,552
4998830,706,814
4998840,343,384
4998840,682,629
4998840,740,552
4998850,238,84
4998850,609,630
4998850,612,852
4998850,871,347
4998850,1365,258
4998850,1629,404
4998860,585,334
4998860,1374,73
4998860,1898,244
4998870,821,991
4998870,1131,822
4998870,1390,771
4998870,1449,102
4998870,1986,318
4998880,622,58
4998880,985,148
4998890,291,670
4998890,1332,507
4998900,239,931
4998900,274,775
4998900,1142,140
4998900,1230,730
4998900,1374,522
4998900,1432,864
4998910,885,804
4998910,891,624
4998910,949,68
4998910,1291,169
4998910,1300,114
4998920,8,791
4998920,39,595
4998920,1243,929
4998920,1256,569
4998920,1383,0
4998930,257,674
4998930,385,406
4998930,812,362
4998930,1416,112
4998930,1559,654
4998940,217,580
4998940,1059,841
4998940,1168,445
4998940,1506,57
4998940,1592,525
4998940,1980,190
4998950,811,901
4998950,982,808
4998950,1217,831
4998950,1306,774
4998960,75,80
4998960,1300,833
4998960,1700,894
4998970,1,689
4998970,884,543
4998980,382,76
4998980,397,646
4998980,714,94
4998980,902,107
4998980,1453,715
4998990,306,16
4998990,594,323
4998990,638,110
4998990,730,426
4998990,834,164
4998990,1080,67
4999000,159,910
4999000,855,999
4999000,1073,245
4999010,21,590
4999010,1538,916
4999020,1516,536
4999020,1823,803
4999030,126,635
4999030,1305,267
4999030,1391,56
4999030,1590,577
4999030,1713,162
4999040,76,561
4999040,105,921
4999040,1243,679
4999040,1659,443
4999040,1848,902
4999040,1987,154
4999050,1265,921
4999050,1733,651
4999060,785,101
4999060,804,975
4999070,146,314
4999070,803,995
4999070,1831,47
4999080,250,745
4999080,441,886
4999080,513,912
4999080,704,598
4999080,853,973
4999080,1604,449
4999080,1739,96
4999090,53,547
4999090,312,891
4999090,527,786
4999090,724,847
4999090,929,80
4999090,1184,746
4999090,1238,540
4999090,1263,618
4999090,1319,960
4999090,1423,290
4999090,1730,727
4999090,1972,377
4999100,840,794
4999100,1034,852
4999100,1492,160
4999100,1526,73
4999110,1226,588
4999110,1878,298
4999120,231,986
4999120,604,494
4999130,1286,614
4999140,523,856
4999140,722,925
4999150,468,131
4999150,816,597
4999150,1088,785
4999150,1104,360
4999150,1384,18
4999160,32,863
4999160,787,325
4999160,1342,362
4999160,1404,66
4999170,88,850
4999170,548,96
4999170,934,473
4999170,983,686
4999170,1235,408
4999180,297,307
4999180,600,587
4999180,604,374
4999180,1342,786
4999180,1353,675
4999180,1434,232
4999180,1697,875
4999190,149,612
4999190,491,638
4999190,1310,568
4999210,131,306
4999210,159,539
4999210,474,807
4999210,737,758
4999210,907,746
4999210,933,291
4999210,1444,839
4999220,37,944
4999220,562,933
4999220,809,393
4999220,1292,995
4999220,1989,482
4999230,612,675
4999230,716,911
4999230,1671,720
4999230,1728,154
4999240,572,172
4999240,1085,781
4999240,1120,7
4999240,1347,260
4999250,479,783
4999250,542,203
4999250,788,790
4999260,1399,897
4999260,1636,494
4999260,1874,363
4999260,1914,150
4999270,784,515
4999270,944,40
4999270,1223,888
4999270,1748,365
4999280,23,24
4999280,705,326
4999280,1908,652
4999290,1075,558
4999290,1378,706
4999290,1636,137
4999290,1825,380
4999300,138,774
4999300,1628,446
4999310,379,809
4999310,1003,647
4999310,1060,744
4999310,1308,984
4999310,1918,793
4999310,1954,807
4999320,44,297
4999320,179,667
4999320,315,271
4999320,1023,570
4999320,1446,267
4999320,1653,78
4999330,1729,986
4999330,1947,392
4999340,324,750
4999340,443,372
4999340,694,706
4999340,1525,22
4999340,1596,343
4999350,12,983
4999350,28,135
4999350,36,140
4999350,630,335
4999350,1618,167
4999350,1681,30
4999350,1837,21
4999360,874,615
4999360,1221,928
4999360,1908,285
4999370,587,747
4999370,666,997
4999370,969,509
4999370,1259,219
4999370,1497,766
4999380,929,84
4999380,1429,186
4999380,1519,849
4999380,1798,298
4999390,220,527
4999390,252,305
4999390,775,624
4999390,1416,707
4999390,1877,688
4999400,264,454
4999400,343,718
4999400,1705,653
4999400,1826,506
4999410,243,128
4999410,511,6
4999410,849,487
4999410,989,50
4999410,1474,419
4999410,1588,477
4999410,1680,8
4999420,370,180
4999420,901,172
4999420,1167,477
4999420,1282,925
4999420,1413,383
4999420,1856,288
4999430,122,337
4999430,133,897
4999430,467,395
4999430,685,970
4999430,867,685
4999430,1642,482
4999440,648,998
4999440,664,944
4999440,1091,417
4999440,1301,70
4999450,445,457
4999450,764,825
4999460,833,869
4999460,956,838
4999460,1904,405
4999470,668,533
4999470,716,339
4999470,1124,566
4999470,1642,529
4999480,166,938
4999480,717,378
4999480,931,944
4999480,1346,353
4999480,1432,677
4999480,1798,208
4999490,194,331
4999490,358,359
4999490,606,767
